Date,Bank_Native_Country,State,Bank_Name,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.88%,4.93%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.38%,4.68%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.00%,4.49%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXEDLoan Details,,Offline,30.0,Fixed,4.13%,4.25%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXEDLoan Details,,Offline,15.0,Fixed,3.88%,4.04%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARMLoan Details,,Offline,30.0,Variable,3.13%,4.42%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARMLoan Details,,Offline,30.0,Variable,3.38%,4.35%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARMLoan Details,,Offline,30.0,Variable,3.75%,4.34%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.38%,5.21%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.75%,5.12%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.50%,4.78%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,PNC FINANCIAL SERVICES GROUP INC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.00%,4.55%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.600%,4.6660%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.900%,4.0172%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.625%,4.6796%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.200%,4.6183%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,3.990%,4.4650%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,5.4888%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,4.6580%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.500%,4.9251%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,SUNTRUST BANKS INC,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,5.490%,5.0466%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.63%,4.68%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.63%,4.94%,"$200,000 ",0.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.13%,4.26%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.25%,4.58%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.13%,4.59%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.63%,4.63%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.38%,4.39%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.38%,4.49%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.13%,4.46%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30.0,Variable,4.25%,4.46%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.75%,4.78%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.50%,4.55%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.25%,4.32%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.25%,4.60%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.63%,4.64%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.50%,4.51%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.25%,4.51%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30.0,Variable,4.38%,4.52%,"$750,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.63%,4.92%,"$200,000 ",0.00%,740,New Purchase,Primary Residence,Principal + Interest
03/09/2018,US,New York,Wellsfargo,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.38%,4.60%,"$200,000 ",25.00%,740,New Purchase,Primary Residence,Principal + Interest
